contact_id,session_id,topic_name,business_unit,application_channel,language,num_turns,contained,escalated_to_agent,csat_score,queue_name,session_duration_seconds,confidence_score,derived_resolution_score,session_start
CONT-90764E98,SESS-9CACE1E0,Order Status,Financial Services,Web,en,3,1,0,,,33,0.4405,0.6083,2026-04-04T04:13:39
CONT-AFFB469B,SESS-9BA159DA,Technical Troubleshooting,Retail,Web,en,16,1,0,1.1,,409,0.7065,0.6486,2026-03-14T22:20:35
CONT-71D1F155,SESS-BF81D2B2,General Inquiry,Travel,Partner API,en,9,0,1,3.4,Billing-Ops,640,0.699,0.4836,2026-03-08T16:39:48
CONT-770EE750,SESS-CC9153B6,Order Status,Technology,Kiosk,en,13,1,0,,,327,0.6383,0.7468,2026-03-26T00:27:49
CONT-632BF8E1,SESS-4EA8E784,Billing Inquiry,Retail,IVR,en,15,1,0,3.9,,707,0.7711,0.8424,2026-03-12T17:57:48
CONT-567D7A8D,SESS-CCA6E520,Loyalty Program,Travel,IVR,en,6,1,0,2.4,,435,0.4258,0.6143,2026-04-01T00:04:27
CONT-884792C4,SESS-990D366A,Loyalty Program,Healthcare,Mobile App,en,2,1,0,,,68,0.4886,0.642,2026-03-27T02:13:07
CONT-3DCD1855,SESS-81345BC2,Loyalty Program,Healthcare,IVR,en,11,1,0,,,718,0.8432,0.8902,2026-03-13T05:54:56
CONT-0B606515,SESS-50959D4A,General Inquiry,Retail,Partner API,en,1,1,0,2.6,,20,0.8908,0.8123,2026-03-22T18:07:49
CONT-B3D85364,SESS-0B2EC63D,Loyalty Program,Travel,Web,en,9,1,0,,,226,0.4981,0.6487,2026-03-21T11:04:49
CONT-3D5EC196,SESS-36716427,Subscription Management,Technology,Partner API,es,15,1,0,,,536,0.6309,0.7416,2026-03-29T21:15:19
CONT-160BC819,SESS-E1442005,Loyalty Program,Technology,IVR,pt,11,1,0,2.8,,592,0.7072,0.7509,2026-03-07T00:48:04
CONT-941C0D23,SESS-262278CD,Technical Troubleshooting,Healthcare,Kiosk,en,5,1,0,3.4,,152,0.3277,0.6351,2026-04-02T07:02:57
CONT-94F24E42,SESS-032D9318,Returns & Refunds,Technology,Mobile App,en,17,0,1,3.2,Tech-Escalation,1390,0.9188,0.5595,2026-03-08T00:27:14
CONT-38D5D4B3,SESS-8DDD8CEA,Technical Troubleshooting,Financial Services,IVR,en,5,1,0,,,142,0.5794,0.7056,2026-03-21T21:45:54
CONT-230A9282,SESS-D65EDB9A,Subscription Management,Travel,Web,en,18,0,0,1.1,,1969,0.7021,0.3468,2026-04-05T18:04:23
CONT-90302654,SESS-FC162ADE,Loyalty Program,Travel,IVR,en,1,1,0,,,17,0.1674,0.4172,2026-03-17T23:09:17
CONT-120B3B42,SESS-4E8C484D,Loyalty Program,Financial Services,Web,en,14,1,0,,,515,0.5856,0.7099,2026-03-27T08:37:22
CONT-10B8D515,SESS-6F1FEE3F,General Inquiry,Financial Services,Partner API,en,15,1,0,,,1362,0.4986,0.649,2026-03-21T23:33:02
CONT-52269E1B,SESS-C2DF6C9C,Returns & Refunds,Financial Services,IVR,zh,3,0,1,3.8,Billing-Ops,67,0.5647,0.4539,2026-03-13T13:13:55
CONT-819531EB,SESS-675B3F78,Order Status,Healthcare,IVR,zh,10,0,1,,General-Service,400,0.6735,0.4714,2026-04-05T19:31:01
CONT-186AC813,SESS-81AE875F,Technical Troubleshooting,Financial Services,Kiosk,zh,7,1,0,4.1,,941,0.6075,0.789,2026-03-10T18:18:24
CONT-3E555CE6,SESS-6F575B38,Loyalty Program,Healthcare,IVR,en,13,1,0,1.0,,825,0.962,0.7448,2026-03-15T17:55:17
CONT-580D2B71,SESS-91965040,Returns & Refunds,Travel,Kiosk,en,4,1,0,4.6,,131,0.8976,0.935,2026-03-09T06:46:31
CONT-4008DE24,SESS-C8A6769A,Technical Troubleshooting,Healthcare,Web,es,9,1,0,,,101,0.5852,0.7096,2026-03-23T18:26:19
CONT-C06A7530,SESS-774A72DB,Account Management,Retail,IVR,es,4,0,0,,,334,0.2769,0.1938,2026-03-07T03:05:01
CONT-9364009E,SESS-39E68AEF,Loyalty Program,Technology,Kiosk,fr,13,0,1,2.4,Tier1-Support,643,0.5584,0.3674,2026-03-28T19:55:44
CONT-201F8F19,SESS-43F29C85,Product Support,Travel,Kiosk,pt,17,1,0,4.4,,625,0.402,0.7248,2026-03-27T22:03:33
CONT-1C778FAC,SESS-FB0B06B9,Billing Inquiry,Retail,Mobile App,es,5,0,1,,General-Service,396,0.9089,0.6362,2026-04-03T14:17:45
CONT-3394E0EB,SESS-1C8F8BD6,Loyalty Program,Technology,Web,en,5,1,0,,,225,0.5016,0.6511,2026-04-05T20:33:58
CONT-7CCC0F63,SESS-E36AE76B,Password Reset,Financial Services,Web,en,10,1,0,1.9,,799,0.5083,0.6173,2026-03-15T05:01:07
CONT-3CBE27D2,SESS-2BC2A570,Subscription Management,Retail,Web,es,3,0,1,1.1,Tier1-Support,257,0.4581,0.2492,2026-03-27T11:57:24
CONT-EE221EA8,SESS-205EF046,Technical Troubleshooting,Healthcare,Kiosk,en,11,1,0,,,504,0.6655,0.7658,2026-04-03T07:05:08
CONT-509C9E2D,SESS-15BA3950,Product Support,Travel,Partner API,zh,19,1,0,,,196,0.7137,0.7996,2026-03-16T04:52:42
CONT-D3366546,SESS-4F51C560,Technical Troubleshooting,Travel,Web,es,12,1,0,,,325,0.5412,0.6788,2026-04-01T13:24:46
CONT-FE632EA3,SESS-63016E53,Subscription Management,Financial Services,Kiosk,en,7,0,1,,Tech-Escalation,354,0.4897,0.3428,2026-04-01T06:33:57
CONT-3DCD1855,SESS-C90E3E00,Password Reset,Healthcare,Kiosk,en,16,1,0,,,852,0.84,0.888,2026-04-02T09:53:37
CONT-1A992A0D,SESS-C0662822,Order Status,Healthcare,Mobile App,en,16,0,1,4.3,General-Service,367,0.384,0.4116,2026-03-13T02:07:16
CONT-D9FF1F06,SESS-28954AC7,General Inquiry,Financial Services,Kiosk,en,1,1,0,1.8,,161,0.2082,0.4913,2026-03-29T02:14:53
CONT-D9121D1A,SESS-BEB5815F,Product Support,Technology,IVR,en,18,1,0,2.7,,1099,0.4436,0.6394,2026-03-28T14:21:04
CONT-082274BB,SESS-A585A614,Account Management,Travel,Kiosk,en,11,1,0,,,666,0.7164,0.8015,2026-03-26T07:03:25
CONT-B8011E5E,SESS-603F74BF,Billing Inquiry,Financial Services,Partner API,en,15,0,1,,Billing-Ops,662,0.7848,0.5494,2026-04-01T05:19:13
CONT-9F45712E,SESS-B3AA515F,Password Reset,Travel,Mobile App,en,15,1,0,3.8,,338,0.2997,0.6479,2026-03-26T10:06:19
CONT-ADA769A0,SESS-35159BAD,Technical Troubleshooting,Financial Services,Partner API,de,14,1,0,,,789,0.6169,0.7318,2026-03-07T04:40:57
CONT-E02C4B0C,SESS-717286E0,Billing Inquiry,Technology,IVR,en,8,1,0,,,879,0.6541,0.7579,2026-03-27T17:47:22
CONT-7D606328,SESS-A1265A97,Order Status,Travel,Web,es,18,1,0,,,447,0.3511,0.5458,2026-04-03T18:12:56
CONT-1A992A0D,SESS-0F2F6644,Returns & Refunds,Travel,IVR,es,9,1,0,,,496,0.5627,0.6939,2026-03-22T11:51:18
CONT-F5441525,SESS-E6ACA7C4,Product Support,Technology,IVR,fr,12,0,1,,Tech-Escalation,747,0.2568,0.1798,2026-03-18T00:15:43
CONT-7C3C969B,SESS-84633C41,Loyalty Program,Travel,Kiosk,en,20,1,0,,,1044,0.3656,0.5559,2026-03-30T03:25:47
CONT-EF845405,SESS-BBA02BA7,Subscription Management,Financial Services,Mobile App,en,5,1,0,,,253,0.4221,0.5955,2026-04-05T20:24:18
CONT-8FE905CC,SESS-D402AA38,Account Management,Retail,Mobile App,en,1,1,0,1.0,,59,0.4583,0.5433,2026-03-15T18:53:51
CONT-ABE4A5AE,SESS-FC3660C5,Returns & Refunds,Technology,Kiosk,ja,2,1,0,,,63,0.4507,0.6155,2026-03-07T05:33:38
CONT-69265635,SESS-C574157A,Subscription Management,Retail,IVR,pt,3,1,0,1.4,,185,0.5026,0.585,2026-03-23T18:23:11
CONT-22CECDCE,SESS-B456273E,Loyalty Program,Travel,Mobile App,en,3,1,0,,,213,0.6639,0.7647,2026-03-11T03:34:17
CONT-0D52AB9E,SESS-D605B5E4,Loyalty Program,Technology,Kiosk,es,17,1,0,,,1068,0.6815,0.777,2026-03-30T18:24:59
CONT-8E2C9B21,SESS-87FF56D1,Product Support,Healthcare,Partner API,es,18,1,0,2.2,,1108,0.6231,0.6812,2026-03-28T14:22:02
CONT-3395DD36,SESS-74A24BF1,Billing Inquiry,Travel,Partner API,en,6,1,0,,,152,0.7483,0.8238,2026-03-14T03:57:32
CONT-3CE6CC62,SESS-515D8D73,Account Management,Retail,IVR,es,2,0,1,,Tier1-Support,133,0.7502,0.5251,2026-03-13T15:18:44
CONT-4D253B25,SESS-1ABC6C16,General Inquiry,Healthcare,Mobile App,en,7,0,0,1.5,,516,0.6087,0.3335,2026-03-19T02:34:36
CONT-200DAE28,SESS-8A9BAFAE,Technical Troubleshooting,Healthcare,Mobile App,en,20,1,0,2.8,,2011,0.4578,0.6511,2026-04-02T12:05:47
CONT-AF6E40F4,SESS-0E7FBE3E,Loyalty Program,Travel,Web,ja,14,1,0,,,546,0.6789,0.7752,2026-03-25T03:31:39
CONT-F37BFA19,SESS-7EAA9BE5,Order Status,Travel,Partner API,en,15,1,0,,,509,0.5042,0.6529,2026-03-09T17:26:43
CONT-42E7846C,SESS-F1F502B6,Loyalty Program,Technology,Kiosk,es,8,1,0,1.3,,133,0.6108,0.6223,2026-03-28T09:38:44
CONT-D3F0C5F5,SESS-148C33CA,Account Management,Healthcare,IVR,pt,10,1,0,,,788,0.7468,0.8228,2026-03-22T04:22:54
CONT-EE8AD9E4,SESS-D82827AD,Account Management,Travel,Partner API,en,16,1,0,3.4,,685,0.7843,0.8177,2026-03-28T18:34:22
CONT-7CB632FC,SESS-E2095D29,Loyalty Program,Technology,Partner API,en,12,1,0,,,417,0.1779,0.4245,2026-03-30T19:04:43
CONT-387DFEB3,SESS-A9B7FC2A,Product Support,Technology,Partner API,pt,14,0,0,2.3,,1256,0.5178,0.3451,2026-04-02T16:48:37
CONT-ABE4A5AE,SESS-434D9CB7,General Inquiry,Travel,Mobile App,en,10,0,1,1.6,General-Service,558,0.4877,0.2911,2026-03-08T18:55:32
CONT-B1B864E3,SESS-578ACDE9,Loyalty Program,Travel,Web,de,11,0,0,,,447,0.9195,0.6437,2026-03-29T01:00:46
CONT-03FDCFCB,SESS-3015AA92,Product Support,Technology,Mobile App,en,12,1,0,2.7,,542,0.8118,0.7867,2026-03-31T02:45:54
CONT-FF8FFD10,SESS-262B91C1,Product Support,Travel,Web,pt,18,1,0,1.9,,967,0.3912,0.5705,2026-03-21T07:12:21
CONT-3B0B2C2E,SESS-B5A169DB,Password Reset,Technology,Kiosk,en,5,0,1,4.4,Tech-Escalation,258,0.5839,0.4976,2026-03-12T07:15:56
CONT-B78DCF52,SESS-FE1B763C,Billing Inquiry,Travel,Mobile App,es,13,1,0,,,897,0.6257,0.738,2026-03-11T11:49:20
CONT-38743AAD,SESS-ACA1432E,Order Status,Healthcare,Partner API,fr,1,1,0,,,36,0.4245,0.5972,2026-03-08T05:34:34
CONT-9E6F276A,SESS-7BB5A2E0,General Inquiry,Travel,Web,zh,7,1,0,2.1,,190,0.7099,0.71,2026-03-08T05:01:44
CONT-A1BF6167,SESS-42627F47,Product Support,Travel,Partner API,de,19,1,0,,,383,0.8407,0.8885,2026-04-05T08:23:26
CONT-6378C2A2,SESS-0884D562,General Inquiry,Travel,Partner API,en,18,0,0,1.9,,1257,0.1717,0.1827,2026-04-02T22:55:16
CONT-055D60FE,SESS-1BB303FC,Product Support,Retail,Partner API,ja,10,1,0,1.6,,574,0.5997,0.6359,2026-03-16T08:39:48
CONT-E74C721B,SESS-64CA417F,Returns & Refunds,Financial Services,IVR,en,6,1,0,4.8,,599,0.6337,0.8415,2026-03-07T03:04:08
CONT-843E919D,SESS-086D3E99,Password Reset,Technology,Mobile App,en,10,1,0,,,498,0.7264,0.8085,2026-03-29T14:01:11
CONT-B0216D15,SESS-E8FA4E28,Order Status,Travel,Mobile App,pt,3,0,1,,Tech-Escalation,204,0.4712,0.3298,2026-03-12T00:09:29
CONT-74C7BD2E,SESS-898CEE17,Returns & Refunds,Financial Services,IVR,en,8,0,0,,,147,0.7757,0.543,2026-04-05T07:25:02
CONT-9C148817,SESS-50D5A9BB,Returns & Refunds,Healthcare,Kiosk,en,16,1,0,1.9,,655,0.645,0.672,2026-04-01T04:49:48
CONT-C1485A1C,SESS-D29879DD,Password Reset,Technology,Web,fr,8,1,0,,,141,0.7553,0.8287,2026-03-11T06:54:57
CONT-E21B12AA,SESS-E7178389,Product Support,Retail,Web,ja,4,1,0,,,408,1.0,1.0,2026-03-08T23:57:53
CONT-01961600,SESS-437293F0,Billing Inquiry,Retail,Kiosk,en,12,0,1,,Billing-Ops,876,0.9184,0.6429,2026-03-25T17:13:44
CONT-2327D992,SESS-7D2892D6,Returns & Refunds,Retail,Kiosk,en,8,1,0,4.5,,166,0.6609,0.8344,2026-03-20T15:29:21
CONT-4C2443FA,SESS-7D623D1D,Subscription Management,Financial Services,IVR,es,11,0,0,,,1331,0.7969,0.5578,2026-03-26T11:17:01
CONT-1881C203,SESS-559EC97D,Order Status,Retail,Web,en,4,0,0,,,82,0.5837,0.4086,2026-03-28T23:46:55
CONT-E8758D3F,SESS-2D905271,Subscription Management,Travel,Mobile App,en,19,0,1,2.5,Billing-Ops,1217,0.6238,0.3995,2026-04-01T03:53:20
CONT-208E2CC9,SESS-08E8A8F8,Password Reset,Healthcare,IVR,en,4,0,0,1.3,,292,0.526,0.2884,2026-03-18T04:31:05
CONT-D3C6AA8A,SESS-22485593,Order Status,Travel,Partner API,en,8,1,0,,,726,0.4833,0.6383,2026-03-23T22:58:27
CONT-0AD8856D,SESS-EE856387,Billing Inquiry,Financial Services,Mobile App,en,1,1,0,,,135,0.6375,0.7462,2026-03-22T21:14:31
CONT-BFE52CA1,SESS-ECEF204E,Password Reset,Technology,IVR,fr,4,1,0,,,134,0.411,0.5877,2026-03-26T22:48:16
CONT-A6DA1179,SESS-FEB04CCA,Account Management,Healthcare,Mobile App,fr,6,0,1,,General-Service,657,0.7101,0.4971,2026-04-04T15:47:03
CONT-29B1B77D,SESS-F613629B,Subscription Management,Financial Services,Partner API,fr,13,1,0,,,555,0.7992,0.8594,2026-03-26T06:45:53
CONT-F8B71ACF,SESS-E2A6C203,Password Reset,Healthcare,Kiosk,pt,11,1,0,2.8,,442,0.2869,0.5828,2026-03-11T15:37:45
CONT-9373CFA7,SESS-DD4338A4,Technical Troubleshooting,Financial Services,Web,en,15,1,0,,,424,0.2901,0.5031,2026-03-31T21:28:18
CONT-98A8E3F0,SESS-BFCDEC7C,Technical Troubleshooting,Financial Services,Kiosk,pt,13,1,0,1.2,,1985,0.3799,0.524,2026-03-20T14:03:09
CONT-AA0EFEA4,SESS-16262C30,Order Status,Healthcare,Web,en,9,1,0,,,489,0.9706,0.9794,2026-03-22T11:13:04
CONT-1F8793F8,SESS-9399D36A,General Inquiry,Technology,Kiosk,en,2,0,0,2.9,,79,0.8823,0.5269,2026-03-26T10:10:26
CONT-A2A5BB3B,SESS-AEFBFFAA,Password Reset,Healthcare,IVR,en,17,1,0,4.2,,474,0.7226,0.841,2026-03-20T12:00:59
CONT-718DF8AB,SESS-F94A451B,Password Reset,Travel,Mobile App,en,18,1,0,4.9,,661,0.6919,0.8708,2026-03-08T21:47:02
CONT-A03C58BE,SESS-C84BDC96,Billing Inquiry,Retail,IVR,es,12,0,1,,Tier1-Support,851,0.4985,0.349,2026-03-25T08:07:36
CONT-BC7860A2,SESS-2AA1EA59,Product Support,Retail,Kiosk,en,14,0,0,3.6,,546,0.4721,0.4048,2026-03-10T15:58:57
CONT-587EC1AE,SESS-C05CE83A,Loyalty Program,Technology,Mobile App,de,15,0,1,,Tier1-Support,1100,0.3582,0.2507,2026-03-18T03:47:21
CONT-D9F7D807,SESS-6FCEAF46,Account Management,Financial Services,Web,en,8,1,0,,,304,0.637,0.7459,2026-03-21T12:58:05
CONT-E6F0B5FB,SESS-3706DCAF,General Inquiry,Travel,Partner API,en,16,1,0,,,1428,0.592,0.7144,2026-03-25T07:05:38
CONT-1A61D30C,SESS-65F707C5,Returns & Refunds,Technology,Partner API,en,2,1,0,,,150,0.7073,0.7951,2026-03-14T13:34:59
CONT-425D1220,SESS-6B9EEE5E,Product Support,Travel,Partner API,en,16,1,0,,,654,0.8804,0.9163,2026-03-30T17:11:29
CONT-3E7BDB26,SESS-1100BB45,Password Reset,Travel,Partner API,en,6,1,0,2.2,,146,0.5608,0.6563,2026-03-31T23:46:05
CONT-140D2D0D,SESS-55029BFD,Subscription Management,Retail,Web,ja,19,1,0,2.9,,1719,0.7434,0.7714,2026-04-04T22:21:44
CONT-CF23FF01,SESS-6B5A9EA9,Technical Troubleshooting,Retail,Web,es,15,0,1,,General-Service,956,0.6714,0.47,2026-03-30T20:45:20
CONT-7D2E8F16,SESS-FA13E784,Returns & Refunds,Technology,Partner API,en,16,1,0,,,608,0.6134,0.7294,2026-03-20T09:06:02
CONT-969D1A37,SESS-FCD8FF97,Subscription Management,Travel,IVR,en,10,1,0,,,256,0.9964,0.9975,2026-03-31T22:46:47
CONT-32885397,SESS-6B66444F,Password Reset,Financial Services,Mobile App,en,10,0,1,,Billing-Ops,364,0.5495,0.3846,2026-03-17T14:00:55
CONT-9D93A826,SESS-6A0B3398,Technical Troubleshooting,Healthcare,Kiosk,en,17,0,0,,,954,0.8985,0.6289,2026-03-21T04:52:21
CONT-DCCB32F7,SESS-4DA9163C,Order Status,Retail,Kiosk,zh,13,0,1,,Tier1-Support,274,0.5344,0.3741,2026-03-15T09:40:21
CONT-FF8FA3E1,SESS-3D640D54,General Inquiry,Healthcare,IVR,en,13,0,1,,Tier1-Support,655,0.3405,0.2384,2026-03-07T12:39:20
CONT-9A73CD5C,SESS-94BAC64B,Returns & Refunds,Financial Services,Kiosk,en,3,1,0,1.3,,215,1.0,0.778,2026-03-09T18:30:10
CONT-8AB12062,SESS-44444192,Account Management,Healthcare,Web,es,16,1,0,1.6,,601,0.5509,0.6164,2026-03-27T06:29:09
CONT-7962A784,SESS-61C9BA3E,Technical Troubleshooting,Technology,Kiosk,en,14,0,0,,,744,0.7834,0.5484,2026-03-24T15:49:05
CONT-26A2DCDD,SESS-C6A4FC08,Billing Inquiry,Financial Services,Partner API,es,12,0,0,1.2,,1630,0.6428,0.3291,2026-04-05T18:19:35
CONT-523084AA,SESS-1CDFA040,Subscription Management,Retail,IVR,en,5,0,1,,Billing-Ops,205,0.5405,0.3783,2026-03-29T19:12:50
CONT-9EEB3C96,SESS-EBE53C24,Product Support,Retail,Partner API,en,19,1,0,1.3,,962,0.7453,0.6761,2026-03-24T01:03:12
CONT-1069F762,SESS-FB54ED32,Password Reset,Retail,IVR,zh,12,1,0,,,288,0.3891,0.5724,2026-03-16T00:44:23
CONT-9F50C471,SESS-500AA04F,Technical Troubleshooting,Retail,Web,es,7,1,0,4.9,,232,0.7019,0.8748,2026-04-03T03:13:57
CONT-BF7D4E25,SESS-8B80D406,Technical Troubleshooting,Travel,Web,es,8,1,0,,,238,0.4003,0.5802,2026-04-03T12:23:45
CONT-33DD228F,SESS-F50873D8,Order Status,Financial Services,Partner API,en,5,0,0,,,93,1.0,0.7,2026-03-21T19:17:23
CONT-425D1220,SESS-A50C0E11,Subscription Management,Financial Services,Partner API,en,20,0,0,3.0,,527,0.9127,0.5451,2026-03-09T14:39:08
CONT-458A5713,SESS-884B98D2,Technical Troubleshooting,Travel,Kiosk,en,15,0,1,,General-Service,408,0.5641,0.3949,2026-03-17T18:56:14
CONT-0275254D,SESS-166DBC47,Subscription Management,Healthcare,IVR,en,11,0,0,,,495,0.9582,0.6707,2026-03-26T18:32:58
CONT-DF04C6B3,SESS-B9D251A7,Subscription Management,Travel,Web,en,8,0,0,3.5,,95,0.539,0.4256,2026-03-19T15:48:00
CONT-C8001D64,SESS-9272730A,Product Support,Technology,Web,es,16,0,1,,Billing-Ops,790,0.3907,0.2735,2026-03-22T22:25:31
CONT-154579A7,SESS-BDDEBA6B,General Inquiry,Financial Services,Web,es,11,0,1,,Tech-Escalation,1511,0.9807,0.6865,2026-03-11T09:26:02
CONT-57A0EE67,SESS-8E687F46,Account Management,Healthcare,Web,ja,11,1,0,,,499,0.5369,0.6758,2026-03-14T04:56:28
CONT-F761B3A1,SESS-C2626C8E,General Inquiry,Retail,Kiosk,en,18,1,0,,,1068,0.6948,0.7864,2026-03-25T02:00:17
CONT-6B737A83,SESS-01AC92F4,Returns & Refunds,Retail,IVR,de,10,1,0,3.1,,147,0.813,0.8112,2026-03-17T08:00:59
CONT-2E575D79,SESS-F567B817,Account Management,Travel,Web,en,14,0,0,1.1,,727,0.6743,0.3357,2026-04-01T17:27:05
CONT-DBA3234C,SESS-F8347D02,Account Management,Retail,Mobile App,de,15,1,0,3.3,,739,0.5513,0.7185,2026-03-07T22:25:47
CONT-EFDE8303,SESS-3A5C3A6E,Billing Inquiry,Retail,Mobile App,en,2,0,1,,Tech-Escalation,222,0.8462,0.5923,2026-03-15T03:07:19
CONT-EE221EA8,SESS-C81EC21F,Loyalty Program,Technology,Kiosk,es,12,1,0,,,275,0.5738,0.7017,2026-03-27T07:30:16
CONT-6B5E29D1,SESS-57836F87,Password Reset,Travel,Mobile App,es,20,1,0,,,1166,0.7451,0.8216,2026-03-21T23:03:15
CONT-CCD24B2B,SESS-100CF6D6,Subscription Management,Retail,Partner API,en,18,0,0,,,3116,0.5473,0.3831,2026-03-27T12:08:35
CONT-7383FAA8,SESS-79CADE85,Billing Inquiry,Travel,IVR,en,19,0,1,,Tech-Escalation,252,0.5211,0.3648,2026-03-07T23:24:03
CONT-51A5E3DD,SESS-D5E8D0D5,Account Management,Financial Services,Mobile App,en,3,0,1,,Tech-Escalation,128,0.2488,0.1742,2026-03-22T12:47:27
CONT-1CB897BF,SESS-967D6D66,Technical Troubleshooting,Travel,Kiosk,fr,2,1,0,,,308,0.8371,0.886,2026-03-31T21:13:36
CONT-4F38987C,SESS-B052509F,Loyalty Program,Technology,Kiosk,fr,3,1,0,2.3,,157,0.7396,0.7338,2026-03-13T06:55:15
CONT-8B8DE1B7,SESS-C6A8C952,Account Management,Retail,IVR,en,12,0,1,4.8,Tech-Escalation,411,0.912,0.6528,2026-03-11T04:54:48
CONT-DD5A036E,SESS-90DB88C9,Order Status,Retail,Web,es,6,0,1,,Tier1-Support,404,0.9183,0.6428,2026-03-26T14:32:43
CONT-6E77E927,SESS-DF211A7F,Account Management,Retail,IVR,en,19,0,1,,Billing-Ops,472,0.556,0.3892,2026-03-24T02:25:49
CONT-F71AD182,SESS-A6EF0297,Account Management,Healthcare,Mobile App,fr,4,1,0,4.5,,115,0.98,0.962,2026-03-16T07:17:28
CONT-8E9C96CA,SESS-8F92829B,Password Reset,Healthcare,Mobile App,en,1,1,0,,,79,0.8373,0.8861,2026-03-11T12:20:49
CONT-0E9BCEBB,SESS-10ABDAB6,Password Reset,Retail,IVR,en,1,0,1,,General-Service,55,0.6002,0.4201,2026-03-22T09:48:25
CONT-A9F2804D,SESS-2DA0F47A,Order Status,Retail,Kiosk,ja,6,1,0,,,335,0.5678,0.6975,2026-03-15T16:21:04
CONT-5B37DD7F,SESS-D80BB517,Loyalty Program,Healthcare,Kiosk,fr,9,1,0,4.8,,218,0.3861,0.7424,2026-04-05T01:19:56
CONT-F07ED8EB,SESS-A4F92A9B,Billing Inquiry,Travel,IVR,ja,6,1,0,,,205,0.5836,0.7085,2026-04-01T22:17:11
CONT-39A9ED2B,SESS-B8B6646C,Returns & Refunds,Technology,Kiosk,en,19,1,0,,,1826,0.9462,0.9623,2026-03-08T10:31:41
CONT-591813EB,SESS-8B48D1B4,Order Status,Financial Services,Web,en,12,1,0,,,648,0.7256,0.8079,2026-03-17T03:51:31
CONT-38743AAD,SESS-9EE49617,Order Status,Retail,Mobile App,de,2,1,0,,,146,0.5237,0.6666,2026-04-02T02:25:30
CONT-FF7B562A,SESS-B93D3688,General Inquiry,Travel,Mobile App,es,17,0,1,,Billing-Ops,488,0.7111,0.4978,2026-03-14T01:11:44
CONT-69E21CDA,SESS-191D3CFC,Billing Inquiry,Financial Services,Mobile App,fr,8,1,0,,,481,0.8198,0.8739,2026-03-20T12:42:02
CONT-2DA7698C,SESS-99ADA0A1,Password Reset,Healthcare,Kiosk,en,8,0,1,,Tech-Escalation,354,0.6724,0.4707,2026-03-07T00:04:14
CONT-028535F7,SESS-F9A14678,Subscription Management,Travel,IVR,en,20,0,0,,,952,0.9606,0.6724,2026-03-31T12:02:05
CONT-D80C9D09,SESS-0E939E77,General Inquiry,Technology,Kiosk,es,13,1,0,1.9,,1112,0.8387,0.7495,2026-03-11T22:28:46
CONT-22CAFB5A,SESS-FFD732C4,Subscription Management,Retail,Web,en,11,1,0,,,669,0.7003,0.7902,2026-03-16T09:21:26
CONT-6B07AECA,SESS-2BC00EF8,Subscription Management,Technology,Web,ja,11,0,1,,Tier1-Support,143,0.4358,0.3051,2026-03-07T14:03:26
CONT-290A254F,SESS-FF5D725A,Technical Troubleshooting,Technology,Mobile App,en,3,1,0,4.3,,148,0.9727,0.9471,2026-03-16T11:53:50
CONT-62950A0E,SESS-6FFC1473,Product Support,Retail,Web,en,4,1,0,,,313,0.4601,0.6221,2026-04-04T11:02:41
CONT-4F38987C,SESS-B5ECD7AF,Billing Inquiry,Retail,Mobile App,es,13,1,0,,,441,0.2502,0.4751,2026-03-08T20:56:59
CONT-BFE52CA1,SESS-A3244E5D,Account Management,Retail,Kiosk,es,5,1,0,4.3,,236,0.8551,0.9,2026-03-31T03:21:14
CONT-9C0F459F,SESS-389A362F,Subscription Management,Retail,IVR,zh,2,0,1,,General-Service,158,0.4931,0.3452,2026-03-07T21:45:34
CONT-9EEB3C96,SESS-F41CD64E,Password Reset,Healthcare,IVR,fr,11,1,0,,,1436,1.0,1.0,2026-03-07T15:50:37
CONT-2D0D8CF5,SESS-3B41D43D,Billing Inquiry,Retail,Kiosk,en,5,0,0,,,231,0.5365,0.3756,2026-03-27T08:56:51
CONT-FFBEDFA1,SESS-FC629388,Billing Inquiry,Healthcare,IVR,en,4,0,1,,Tech-Escalation,169,0.7804,0.5463,2026-03-18T11:24:51
CONT-338E0FBA,SESS-D8D4E98F,Billing Inquiry,Retail,Partner API,es,18,1,0,4.0,,338,0.5887,0.7755,2026-04-02T00:58:00
CONT-FCB0889C,SESS-C1ED5915,Technical Troubleshooting,Technology,Web,es,11,1,0,,,509,0.3529,0.547,2026-03-28T09:30:12
CONT-4EF2A53B,SESS-8E351E46,Account Management,Retail,IVR,en,16,0,0,4.5,,884,0.6271,0.5208,2026-04-03T19:48:42
CONT-2B4B144A,SESS-CEDA362B,Returns & Refunds,Healthcare,Web,en,17,0,1,,General-Service,754,0.5507,0.3855,2026-03-23T06:02:40
CONT-3B0B2C2E,SESS-28991624,Loyalty Program,Financial Services,Web,de,6,1,0,,,229,0.8851,0.9196,2026-03-16T11:00:57
CONT-D7570ED1,SESS-88D4DA95,Loyalty Program,Travel,Partner API,en,13,1,0,3.2,,474,0.3871,0.6468,2026-03-08T22:18:52
CONT-E2FF865F,SESS-3EEB75C9,Order Status,Travel,IVR,es,14,1,0,4.9,,538,0.5324,0.807,2026-03-22T06:29:09
CONT-64695147,SESS-207D4EA6,Account Management,Travel,Kiosk,en,16,1,0,,,929,0.3066,0.5146,2026-03-19T10:35:53
