contact_id,session_id,event_type,page_name,application_channel,business_unit,time_on_page_seconds,scroll_depth_pct,is_bounce,event_timestamp
CONT-CBFA346C,SESS-4EE0C913,chat_open,/home,Mobile App,Healthcare,36,45.8,0,2026-03-11T02:15:13
CONT-801804C6,SESS-E5F64D4D,form_submit,/settings,IVR,Financial Services,45,91.0,0,2026-03-30T10:09:46
CONT-D9A6FD8B,SESS-ABE1F2CF,page_view,/billing,Web,Technology,18,11.9,0,2026-04-05T14:23:31
CONT-ED7ADAF3,SESS-DEDE5001,chat_close,/home,Mobile App,Retail,7,16.0,0,2026-03-23T15:36:24
CONT-4BE19E2F,SESS-7C8B151C,button_click,/billing,IVR,Travel,24,13.5,0,2026-03-16T03:30:35
CONT-681377B5,SESS-9EF22BB4,chat_close,/home,IVR,Financial Services,26,10.0,0,2026-03-31T04:42:54
CONT-F54C362D,SESS-639E59BC,form_submit,/billing,Mobile App,Technology,190,68.0,0,2026-03-07T15:59:25
CONT-DBAEBF88,SESS-74A53304,chat_close,/account,IVR,Travel,14,20.2,0,2026-03-21T15:24:29
CONT-632BF8E1,SESS-33352943,button_click,/products,Partner API,Retail,33,9.6,0,2026-03-15T07:30:29
CONT-8719908C,SESS-88F0FA39,chat_open,/support,Partner API,Technology,16,35.3,0,2026-03-26T12:00:48
CONT-4105A2F5,SESS-5408DC85,button_click,/products,IVR,Financial Services,170,4.6,0,2026-03-18T05:01:38
CONT-8AAF18A7,SESS-68C049B9,page_view,/account,Mobile App,Financial Services,8,76.5,0,2026-03-12T11:31:10
CONT-FB88530D,SESS-C46DCD0B,page_view,/home,Kiosk,Travel,43,89.2,0,2026-03-21T10:49:15
CONT-FE065C20,SESS-EF9BCECB,search,/home,Mobile App,Technology,333,78.1,0,2026-03-31T00:23:58
CONT-CA7EA08B,SESS-51BAB3A8,search,/account,Kiosk,Financial Services,133,79.0,0,2026-03-26T03:52:06
CONT-D6E98A00,SESS-235A78D3,form_submit,/billing,Kiosk,Travel,55,36.2,0,2026-03-30T21:58:22
CONT-B26657A3,SESS-90EF522C,chat_close,/faq,Partner API,Healthcare,65,59.4,0,2026-03-22T17:38:59
CONT-9189BF80,SESS-49A66A6E,chat_close,/support,Mobile App,Healthcare,56,55.4,0,2026-03-15T22:33:13
CONT-B1B864E3,SESS-4A2D2FE2,search,/home,Kiosk,Technology,26,58.2,0,2026-03-10T04:49:14
CONT-AAAF7D48,SESS-B8BA3FAA,form_submit,/billing,IVR,Financial Services,17,78.4,0,2026-04-03T16:36:33
CONT-4B260D9C,SESS-2595F065,form_submit,/checkout,Partner API,Retail,47,17.3,0,2026-04-03T02:08:54
CONT-5B163177,SESS-70AB6BB3,button_click,/checkout,Partner API,Healthcare,14,60.8,0,2026-03-22T05:38:45
CONT-F18822A7,SESS-D7A0EF0A,search,/account,Partner API,Healthcare,125,89.0,0,2026-03-08T13:39:36
CONT-58C83A29,SESS-E874B5E3,button_click,/products,Mobile App,Travel,36,44.3,0,2026-03-13T03:44:09
CONT-3E555CE6,SESS-DFCD6CA2,search,/settings,Partner API,Healthcare,21,9.7,0,2026-03-28T01:51:43
CONT-0E1AE409,SESS-4F4EE3DA,search,/settings,Mobile App,Financial Services,16,31.3,0,2026-03-15T05:30:24
CONT-0E692EB2,SESS-15DCD145,search,/home,Kiosk,Technology,48,28.2,0,2026-03-12T13:13:43
CONT-9C148817,SESS-21EF86AE,chat_close,/settings,Kiosk,Financial Services,15,9.0,0,2026-03-12T10:48:44
CONT-AF95819D,SESS-CD45DD53,button_click,/faq,IVR,Technology,20,32.7,0,2026-03-28T21:29:22
CONT-CB96B03C,SESS-4B54C263,page_view,/support,Partner API,Healthcare,58,77.4,0,2026-03-11T02:16:14
CONT-7C5AC158,SESS-6209D769,chat_open,/faq,Kiosk,Financial Services,85,99.5,0,2026-03-16T09:15:02
CONT-88A80658,SESS-DBB84443,chat_close,/settings,Mobile App,Retail,19,96.0,0,2026-03-18T08:07:59
CONT-86743A6D,SESS-C93704FF,form_submit,/products,Partner API,Retail,121,60.5,0,2026-03-13T14:44:28
CONT-DDD2CAF7,SESS-5F9F734E,button_click,/billing,Partner API,Travel,8,69.8,0,2026-03-24T08:02:47
CONT-5D729219,SESS-813996F9,form_submit,/account,Web,Retail,16,50.1,0,2026-03-18T14:19:23
CONT-B2674BD3,SESS-815D6361,chat_close,/billing,Kiosk,Travel,46,99.4,0,2026-03-21T13:47:20
CONT-D8FA1586,SESS-597DA7D8,button_click,/orders,Kiosk,Technology,13,11.0,0,2026-04-01T20:52:57
CONT-774E8163,SESS-B42A3B31,search,/support,IVR,Travel,56,25.7,0,2026-03-18T07:59:05
CONT-9364009E,SESS-67B892BB,chat_close,/faq,Web,Healthcare,188,74.3,0,2026-03-22T18:57:55
CONT-23E7A094,SESS-05712748,form_submit,/products,Web,Healthcare,103,3.5,0,2026-03-28T14:39:04
CONT-3991BBA2,SESS-F20CEC0B,chat_open,/support,Mobile App,Retail,46,38.9,0,2026-03-14T11:24:15
CONT-C0DE039D,SESS-363A94C3,form_submit,/home,Web,Financial Services,24,39.1,0,2026-03-13T20:05:22
CONT-D7C939BD,SESS-A30296F4,page_view,/faq,IVR,Technology,37,68.6,0,2026-03-11T01:10:44
CONT-56ACB0FD,SESS-38D41D5F,search,/home,IVR,Travel,16,9.9,0,2026-03-23T08:15:22
CONT-CE4A6AD9,SESS-D564D382,button_click,/checkout,Kiosk,Technology,8,26.4,0,2026-03-11T21:55:53
CONT-91FAF57B,SESS-BDFB9E36,page_view,/settings,Web,Travel,90,97.0,0,2026-03-20T11:44:39
CONT-93CF6E61,SESS-234A2C22,chat_close,/products,Mobile App,Travel,72,71.0,0,2026-03-07T15:55:34
CONT-DEC2DE2F,SESS-AA2A10ED,chat_close,/faq,Kiosk,Technology,31,44.1,0,2026-03-29T01:36:49
CONT-67806029,SESS-4F83266F,button_click,/orders,IVR,Travel,54,37.7,0,2026-03-19T03:32:09
CONT-A2A5BB3B,SESS-8F090DCE,button_click,/faq,Kiosk,Financial Services,17,87.0,0,2026-03-29T18:25:11
CONT-09D8F325,SESS-F8455D02,button_click,/checkout,Partner API,Healthcare,51,19.1,0,2026-03-14T14:21:43
CONT-9E6F276A,SESS-E9B3B644,page_view,/settings,Partner API,Travel,21,77.0,0,2026-04-05T13:53:56
CONT-75D5C93C,SESS-240AE981,page_view,/settings,IVR,Travel,56,82.7,0,2026-03-19T04:52:35
CONT-4835007A,SESS-C0CD5260,chat_open,/orders,Web,Retail,28,79.1,0,2026-03-28T06:35:20
CONT-C17EE89E,SESS-46F74A3C,form_submit,/billing,IVR,Retail,55,75.5,0,2026-03-18T19:32:20
CONT-480A2359,SESS-C0E69771,chat_close,/faq,Web,Financial Services,21,90.5,0,2026-03-25T13:19:19
CONT-BC739A87,SESS-0158BEC6,search,/settings,Kiosk,Healthcare,6,11.6,0,2026-04-03T16:21:53
CONT-380DD753,SESS-66B9252A,page_view,/support,Partner API,Retail,75,6.4,0,2026-03-15T16:02:02
CONT-52269E1B,SESS-D3DF4BA6,chat_open,/billing,Mobile App,Financial Services,148,15.5,0,2026-03-20T14:55:08
CONT-00D6E417,SESS-4829DDDD,form_submit,/checkout,Mobile App,Financial Services,33,22.3,0,2026-03-17T06:03:17
CONT-9A46F7D0,SESS-37B25512,chat_close,/support,Web,Retail,41,14.5,0,2026-03-25T05:45:08
CONT-AD3EB422,SESS-1B7DDB3C,chat_close,/support,Partner API,Retail,50,0.9,0,2026-03-12T23:12:22
CONT-5A09B2AA,SESS-9BDA3A69,page_view,/support,IVR,Retail,179,91.4,0,2026-04-01T19:42:18
CONT-36B48445,SESS-0A134010,page_view,/checkout,Kiosk,Retail,14,30.0,0,2026-03-29T20:42:58
CONT-10596E5B,SESS-7EBE5C52,page_view,/settings,Web,Retail,15,51.3,0,2026-03-31T13:50:30
CONT-069575BA,SESS-12CEB217,chat_close,/contact,Partner API,Technology,33,2.4,0,2026-03-26T07:08:45
CONT-B6C8ED99,SESS-02F1AC6F,chat_close,/checkout,Web,Healthcare,6,42.3,0,2026-03-17T15:44:27
CONT-C15CB23E,SESS-236FA660,search,/settings,Partner API,Technology,12,67.9,0,2026-03-23T04:17:59
CONT-E74C721B,SESS-3BDFDB8E,page_view,/home,Kiosk,Retail,13,3.9,0,2026-03-27T17:03:40
CONT-775005A3,SESS-F0588279,chat_close,/orders,Partner API,Retail,64,10.3,0,2026-03-14T08:21:45
CONT-6C9C0264,SESS-957D6418,chat_open,/faq,Partner API,Technology,93,30.2,0,2026-03-22T08:00:07
CONT-D49E567F,SESS-F000E6DA,page_view,/orders,Kiosk,Financial Services,58,13.9,0,2026-03-08T11:06:16
CONT-D68F56EB,SESS-B879A2BA,chat_close,/orders,Mobile App,Travel,16,60.1,0,2026-04-05T00:14:23
CONT-12C6D7A6,SESS-E977DD25,chat_open,/home,Mobile App,Retail,39,67.0,0,2026-03-22T17:39:40
CONT-9098AD68,SESS-7DC91684,chat_open,/billing,Partner API,Travel,22,78.1,0,2026-04-03T11:25:53
CONT-EF9ECED8,SESS-BB0BBAFF,button_click,/products,IVR,Travel,177,31.0,0,2026-04-01T10:15:10
CONT-1119F427,SESS-D7F4C4CE,button_click,/contact,Partner API,Financial Services,9,1.6,0,2026-03-16T04:54:28
CONT-F4499583,SESS-2A0D8DBE,search,/checkout,Partner API,Financial Services,25,0.8,0,2026-04-03T12:16:20
CONT-C51143F7,SESS-525BD441,button_click,/orders,Kiosk,Travel,72,75.9,0,2026-03-24T08:28:05
CONT-6652011A,SESS-07310CF2,page_view,/billing,Kiosk,Healthcare,19,76.9,0,2026-04-03T13:28:11
CONT-4D8C5D03,SESS-C3C7686F,button_click,/account,Mobile App,Technology,21,5.9,0,2026-03-19T22:15:17
CONT-18744FC5,SESS-EBF6C6DC,button_click,/contact,Mobile App,Financial Services,202,98.7,0,2026-04-02T18:31:48
CONT-45EF9F83,SESS-3C94577F,chat_close,/support,Kiosk,Healthcare,89,89.5,0,2026-04-04T10:02:21
CONT-8CFA7E81,SESS-2BA24ABB,form_submit,/billing,IVR,Technology,43,46.2,0,2026-03-25T13:55:25
CONT-770EE750,SESS-0D1BFAD3,form_submit,/billing,IVR,Travel,6,27.8,0,2026-03-28T05:05:12
CONT-EDDDEC0D,SESS-2BCA5FB5,form_submit,/products,IVR,Financial Services,199,22.6,0,2026-03-20T00:49:53
CONT-0EE26ED1,SESS-F07D5382,button_click,/billing,Web,Travel,17,89.4,0,2026-03-24T18:22:36
CONT-A747DFC3,SESS-5F2AE7C0,chat_close,/billing,Mobile App,Travel,29,70.4,0,2026-03-14T02:35:56
CONT-B047506C,SESS-A7D9FAC8,search,/products,IVR,Retail,316,84.4,0,2026-03-22T04:17:34
CONT-D80C9D09,SESS-52D51305,form_submit,/support,Web,Retail,6,44.5,0,2026-04-05T19:10:07
CONT-A6DA1179,SESS-AEB489F1,search,/billing,IVR,Retail,68,47.5,0,2026-03-15T04:41:53
CONT-AC889C63,SESS-E4E67F0D,chat_close,/contact,IVR,Travel,4,51.3,0,2026-03-15T04:34:25
CONT-580D2B71,SESS-F8A5E1F4,button_click,/checkout,Kiosk,Healthcare,14,29.2,0,2026-03-29T15:54:02
CONT-0FD1F3BD,SESS-783D0A09,form_submit,/checkout,Web,Retail,6,90.5,0,2026-03-16T02:18:52
CONT-915F55FC,SESS-24477F56,button_click,/account,Mobile App,Technology,27,66.8,0,2026-04-04T19:15:11
CONT-3F8C8A66,SESS-3CB64ED0,page_view,/support,Web,Retail,20,66.6,0,2026-03-31T01:04:17
CONT-24E4388E,SESS-E43BDA81,button_click,/checkout,Mobile App,Financial Services,11,50.3,0,2026-03-15T13:01:08
CONT-D1EF1E63,SESS-3B585A56,page_view,/checkout,Partner API,Travel,28,44.9,0,2026-04-02T21:45:05
CONT-C8668CA7,SESS-6C8F1524,search,/checkout,Mobile App,Financial Services,9,61.1,0,2026-04-02T19:30:19
CONT-B9BE8D2A,SESS-FD64370F,button_click,/products,Kiosk,Travel,12,46.9,0,2026-03-22T08:47:13
CONT-85525F5F,SESS-C2F72E80,chat_close,/support,Web,Financial Services,19,62.5,0,2026-03-15T18:05:36
CONT-9241492D,SESS-96B8B57E,form_submit,/support,Web,Healthcare,10,36.3,0,2026-03-29T08:14:38
CONT-2D869CCB,SESS-A5E6C05A,button_click,/home,Web,Technology,63,24.0,0,2026-03-28T05:44:53
CONT-BAF5690B,SESS-62467120,chat_open,/faq,Mobile App,Healthcare,16,5.9,0,2026-03-23T14:43:27
CONT-521DE8B0,SESS-14D5A528,search,/home,Partner API,Healthcare,98,2.5,0,2026-04-04T09:17:51
CONT-9DE5BD41,SESS-A641680E,search,/faq,Kiosk,Retail,173,99.2,0,2026-03-25T06:52:28
CONT-6B55CEAD,SESS-FFF09AA0,button_click,/contact,Mobile App,Technology,5,82.0,0,2026-03-16T04:02:28
CONT-131CF223,SESS-E85286B4,button_click,/products,Web,Healthcare,2,92.9,0,2026-04-02T03:58:25
CONT-A15678CC,SESS-CF7E0912,form_submit,/account,Partner API,Technology,28,55.0,0,2026-03-12T08:47:05
CONT-28F9074D,SESS-8675D730,chat_open,/checkout,Partner API,Technology,40,1.4,0,2026-03-13T20:01:36
CONT-0DFEDBB1,SESS-EAC3B0F2,page_view,/checkout,Web,Healthcare,19,51.8,0,2026-03-18T18:08:17
CONT-AA284A84,SESS-9C3EA106,button_click,/billing,Partner API,Financial Services,71,15.9,0,2026-03-12T13:23:56
CONT-8AE358AA,SESS-07FA8B58,form_submit,/orders,Partner API,Financial Services,34,52.4,0,2026-03-15T06:32:09
CONT-EE8AD9E4,SESS-490387C7,form_submit,/settings,Web,Financial Services,79,18.9,0,2026-03-28T20:40:07
CONT-231C25D9,SESS-07204CDB,chat_open,/account,Partner API,Travel,10,51.6,0,2026-03-25T13:10:03
CONT-A937ABC3,SESS-5F77808D,button_click,/checkout,IVR,Technology,15,55.0,0,2026-03-23T18:49:28
CONT-250CB731,SESS-E5426299,chat_close,/home,Mobile App,Healthcare,5,55.5,0,2026-04-03T09:47:02
CONT-C36A3F8E,SESS-6F231D38,chat_open,/settings,Kiosk,Healthcare,31,25.9,0,2026-03-20T01:34:13
CONT-B5C3BAFF,SESS-0AF4C2FF,chat_open,/checkout,Web,Travel,103,78.6,0,2026-03-31T00:30:23
CONT-BD33C210,SESS-7F0F03CE,search,/contact,IVR,Retail,27,59.6,0,2026-03-20T07:27:35
CONT-ECE3A7FB,SESS-C15C25F5,button_click,/checkout,Partner API,Retail,49,32.3,0,2026-03-26T04:04:52
CONT-E49EE72D,SESS-C11262F1,form_submit,/orders,Kiosk,Travel,50,97.8,0,2026-03-15T08:43:41
CONT-9E76118B,SESS-3723B3A4,chat_open,/home,Partner API,Healthcare,8,95.6,0,2026-03-25T08:39:27
CONT-07DBA960,SESS-160CE2E8,chat_open,/faq,Web,Retail,79,44.3,0,2026-03-31T23:15:53
CONT-828476FE,SESS-FF9F0DD8,search,/support,Kiosk,Travel,57,17.2,0,2026-03-09T13:10:16
CONT-DF24FA34,SESS-3DFE6581,button_click,/billing,IVR,Healthcare,28,28.5,0,2026-03-23T19:42:38
CONT-12DE6B83,SESS-2063EE9D,page_view,/checkout,Web,Travel,41,27.1,0,2026-03-28T06:02:33
CONT-AE525C32,SESS-75C517C3,chat_open,/billing,Partner API,Healthcare,25,16.9,0,2026-04-04T09:29:11
CONT-DDBFC5AF,SESS-0ADAC138,chat_close,/support,Kiosk,Healthcare,7,98.9,0,2026-03-22T05:22:57
CONT-3414746D,SESS-B05AB4D5,form_submit,/orders,Web,Financial Services,276,48.0,0,2026-03-28T23:07:45
CONT-F388E845,SESS-CC9C05F5,page_view,/orders,Web,Financial Services,27,18.0,0,2026-03-13T15:15:20
CONT-C17EE89E,SESS-D33FEF82,search,/contact,IVR,Healthcare,48,1.1,0,2026-04-01T08:06:28
CONT-2819ABC4,SESS-913423FA,chat_close,/products,Kiosk,Financial Services,94,42.2,0,2026-03-12T20:36:09
CONT-D0EC3101,SESS-8A373127,button_click,/contact,Kiosk,Travel,27,37.2,0,2026-04-05T13:10:22
CONT-FCE6F04A,SESS-10EF50F7,chat_close,/support,Mobile App,Travel,36,40.1,0,2026-04-05T16:03:06
CONT-333035CE,SESS-49308404,button_click,/orders,Web,Travel,72,47.1,0,2026-04-03T17:39:43
CONT-1E421D7A,SESS-0C510BC9,search,/account,Mobile App,Financial Services,218,69.3,0,2026-03-31T00:02:05
CONT-20F7F2E9,SESS-7D97208E,search,/settings,IVR,Travel,22,78.0,0,2026-03-11T02:24:12
CONT-6631B248,SESS-8B40CA6F,button_click,/checkout,Partner API,Financial Services,19,100.0,0,2026-03-26T03:06:55
CONT-5ADAB553,SESS-CB3E10FE,chat_close,/contact,Web,Retail,12,27.8,0,2026-03-21T16:10:43
CONT-29035CFB,SESS-04364C1F,search,/faq,Partner API,Travel,3,42.9,0,2026-04-01T03:17:29
CONT-477C13C3,SESS-8B791A81,search,/home,Partner API,Financial Services,135,54.3,0,2026-03-15T17:36:47
CONT-6B3A8370,SESS-FE9B106F,form_submit,/faq,IVR,Retail,87,26.2,0,2026-03-26T07:33:54
CONT-B1B864E3,SESS-07785D7C,page_view,/faq,Kiosk,Travel,22,89.1,0,2026-03-09T15:09:51
CONT-89612CA3,SESS-3440E901,chat_close,/checkout,IVR,Technology,48,47.8,0,2026-03-25T12:28:40
CONT-DE864653,SESS-9BC1FC08,search,/home,IVR,Financial Services,34,66.4,0,2026-03-29T12:29:58
CONT-C73A492D,SESS-771ECD5B,chat_open,/home,Kiosk,Technology,5,10.4,0,2026-04-03T03:40:44
CONT-48B25CC1,SESS-F207A947,search,/settings,Kiosk,Healthcare,37,31.2,0,2026-03-12T11:28:17
CONT-2DB76D77,SESS-8C14DFF1,form_submit,/account,Partner API,Retail,14,58.4,0,2026-03-09T16:50:08
CONT-5AF24E05,SESS-112341C7,button_click,/billing,Mobile App,Healthcare,32,29.6,0,2026-03-29T16:28:40
CONT-1FB51FD3,SESS-9A12EF37,form_submit,/products,Mobile App,Travel,21,19.1,0,2026-03-12T16:23:04
CONT-A937ABC3,SESS-AFD75A36,chat_open,/orders,IVR,Travel,39,66.7,0,2026-03-09T10:32:56
CONT-CFC78E16,SESS-C816C10A,button_click,/orders,Partner API,Technology,1,31.0,0,2026-03-20T08:48:15
CONT-B9F30FD2,SESS-DDC76979,chat_open,/faq,Kiosk,Travel,31,30.8,0,2026-03-12T11:23:59
CONT-A9F2804D,SESS-FB778581,form_submit,/billing,IVR,Healthcare,109,43.8,0,2026-03-25T20:40:08
CONT-969D1A37,SESS-AF2F1770,chat_open,/faq,IVR,Healthcare,11,16.7,0,2026-03-23T19:02:39
CONT-5412213B,SESS-A4A501B6,form_submit,/products,Partner API,Travel,40,0.4,0,2026-03-19T17:28:39
CONT-CBED3E2D,SESS-A05F35BC,chat_close,/account,Mobile App,Technology,27,67.9,0,2026-03-11T23:47:36
CONT-0B606515,SESS-93E65715,chat_close,/home,Kiosk,Financial Services,55,19.3,0,2026-03-10T23:54:32
CONT-81D52051,SESS-1AE74BBF,chat_close,/support,IVR,Healthcare,89,59.8,0,2026-04-01T00:11:53
CONT-36B48445,SESS-F87824CC,form_submit,/support,Partner API,Travel,41,1.0,0,2026-04-03T04:08:46
CONT-A9BF70CE,SESS-3F87DB9F,chat_close,/billing,Kiosk,Technology,44,51.7,0,2026-04-04T04:16:41
CONT-3D18D14F,SESS-BD0C3302,form_submit,/account,Web,Retail,148,80.3,0,2026-03-26T05:24:53
CONT-F3B77C4D,SESS-E5E4DC0A,button_click,/faq,Kiosk,Financial Services,27,49.3,0,2026-03-20T00:04:28
CONT-89F75278,SESS-DC00714A,button_click,/billing,Partner API,Travel,72,97.5,0,2026-03-22T00:28:38
CONT-FF72FE5C,SESS-7845B7BA,search,/billing,Mobile App,Financial Services,6,64.9,0,2026-04-05T16:10:52
CONT-B0B45403,SESS-FCC34527,search,/products,Partner API,Retail,115,33.0,0,2026-03-10T01:27:28
CONT-CD8A02FE,SESS-5B764D2B,chat_open,/billing,Mobile App,Technology,19,12.7,0,2026-03-25T22:18:01
CONT-54BA6C5D,SESS-42C6A725,chat_close,/home,Mobile App,Travel,100,35.2,0,2026-03-31T03:16:56
CONT-5C03223D,SESS-C4576E26,chat_open,/faq,Mobile App,Technology,9,8.3,0,2026-03-23T19:03:35
CONT-8F88EC99,SESS-4C70EF29,page_view,/account,Mobile App,Healthcare,73,75.2,0,2026-03-10T22:56:47
CONT-8B8DE1B7,SESS-48E4852D,page_view,/settings,Web,Technology,9,11.3,0,2026-03-14T21:12:05
CONT-477C13C3,SESS-5CC994B2,button_click,/orders,IVR,Technology,12,38.3,0,2026-04-02T20:58:06
CONT-8F779F62,SESS-6B34D06B,page_view,/faq,Partner API,Retail,37,93.7,0,2026-03-28T09:13:59
CONT-52E21285,SESS-F8C5BB7B,chat_open,/support,IVR,Retail,24,46.0,0,2026-03-20T14:07:38
CONT-F65CB4FF,SESS-EC9ACF68,chat_close,/contact,Partner API,Travel,120,89.0,0,2026-04-01T06:35:28
CONT-6B1BA31C,SESS-29A6265D,page_view,/account,Mobile App,Travel,69,50.6,0,2026-03-13T16:44:50
CONT-4EE03A4B,SESS-F7052D8A,button_click,/billing,IVR,Travel,37,40.5,0,2026-03-16T03:23:05
CONT-4FCC7319,SESS-CA2B367A,button_click,/contact,Kiosk,Technology,14,35.9,0,2026-03-19T13:52:57
CONT-2520C83F,SESS-A4CD327E,chat_close,/support,Web,Technology,27,61.8,0,2026-03-20T21:05:06
CONT-00D6E417,SESS-FEFB94D8,button_click,/faq,Web,Retail,10,73.1,0,2026-03-24T02:10:55
CONT-2327D992,SESS-978EAD12,search,/support,Partner API,Travel,33,58.2,0,2026-03-17T14:26:53
CONT-B047506C,SESS-33E4AE6F,search,/faq,IVR,Healthcare,29,3.0,0,2026-03-31T20:11:05
CONT-F2DD0D36,SESS-D02F5CD1,page_view,/orders,Mobile App,Retail,13,16.6,0,2026-03-09T22:45:30
CONT-E4982AC3,SESS-7CFCD5C7,button_click,/contact,Kiosk,Travel,41,50.8,0,2026-03-19T09:15:42
CONT-E21AF06A,SESS-9F16509C,button_click,/home,Web,Financial Services,15,99.6,0,2026-03-26T20:11:18
CONT-232DFAF1,SESS-C5D03F27,form_submit,/settings,Web,Travel,62,46.7,0,2026-04-01T19:10:37
CONT-88BC46E4,SESS-FCFCD0A9,search,/orders,Web,Healthcare,6,94.5,0,2026-03-09T00:07:09
CONT-767EA564,SESS-2141F72D,search,/support,Partner API,Financial Services,82,78.2,0,2026-04-01T23:56:18
CONT-800F8E8E,SESS-2E317041,button_click,/settings,IVR,Technology,26,19.8,0,2026-03-07T01:51:11
CONT-A5D9C33D,SESS-0BDA1B4C,button_click,/products,IVR,Retail,22,84.6,0,2026-03-08T05:45:14
CONT-3414746D,SESS-FD9FF10B,search,/home,Web,Travel,86,62.4,0,2026-03-26T05:38:44
CONT-32CE1D5A,SESS-4438BE88,form_submit,/orders,Kiosk,Retail,59,74.8,0,2026-03-11T20:40:51
CONT-9D1087BB,SESS-EBDEE413,chat_close,/products,Kiosk,Financial Services,36,18.6,0,2026-03-26T12:04:08
CONT-4BE19E2F,SESS-0E8F4F59,form_submit,/faq,Web,Financial Services,27,69.0,0,2026-04-02T19:16:26
CONT-147D8B3F,SESS-5E16D9D1,chat_open,/account,Partner API,Financial Services,17,1.1,0,2026-03-14T12:29:00
CONT-2A50BFD1,SESS-D03B961D,chat_open,/contact,Kiosk,Technology,4,34.1,0,2026-03-24T10:29:26
CONT-93CF6E61,SESS-041AA311,button_click,/checkout,Partner API,Financial Services,51,83.6,0,2026-03-31T04:10:18
CONT-6DC6A2B5,SESS-9D12A281,chat_open,/support,Partner API,Financial Services,111,42.6,0,2026-03-22T09:30:39
CONT-333035CE,SESS-B90DE7E4,button_click,/settings,Web,Healthcare,44,15.3,0,2026-03-29T02:34:58
CONT-40B5313E,SESS-C2017FC0,page_view,/support,Mobile App,Technology,8,6.0,0,2026-03-16T07:40:05
CONT-21D54216,SESS-EB7B9EE4,chat_open,/products,Partner API,Technology,3,24.2,0,2026-03-20T08:29:09
CONT-94F24E42,SESS-F4770935,search,/products,Partner API,Technology,264,70.6,0,2026-03-12T15:42:18
CONT-E8DDC77E,SESS-9ADED276,chat_open,/contact,Web,Travel,49,34.9,0,2026-03-29T01:22:43
CONT-4D2BE78B,SESS-FCE64ACD,chat_open,/account,Partner API,Healthcare,35,99.9,0,2026-03-13T22:09:13
CONT-DC0A3A69,SESS-2C0E5EA0,search,/products,Mobile App,Travel,7,30.1,0,2026-03-19T19:35:35
CONT-0A800AAF,SESS-013EA562,search,/settings,Web,Travel,22,54.5,0,2026-03-31T00:17:27
CONT-14909F86,SESS-B499C5FA,search,/settings,Mobile App,Travel,23,98.8,0,2026-04-04T17:28:45
CONT-5D9C7E40,SESS-E16E41A7,chat_close,/checkout,Kiosk,Travel,94,20.2,0,2026-03-25T00:18:27
CONT-C5B8C25A,SESS-BF1E50FB,button_click,/home,Partner API,Travel,16,78.5,0,2026-03-27T20:27:02
CONT-3B7B4FDD,SESS-50EB1FE7,button_click,/account,Partner API,Travel,158,92.7,0,2026-03-12T20:53:55
CONT-18C2D91E,SESS-EA81326A,form_submit,/faq,Mobile App,Travel,136,85.9,0,2026-04-05T01:30:11
CONT-201F8F19,SESS-ECC1433B,button_click,/settings,Kiosk,Financial Services,5,98.6,0,2026-03-09T14:50:33
CONT-72A6768F,SESS-9C78F4DA,search,/support,Kiosk,Financial Services,4,41.8,0,2026-03-31T23:21:37
CONT-56FA752E,SESS-B58C94AE,form_submit,/checkout,IVR,Technology,24,13.3,0,2026-03-23T08:34:37
CONT-62D1D575,SESS-27033C1C,form_submit,/orders,Kiosk,Healthcare,10,36.9,0,2026-03-15T14:56:40
CONT-E1A08804,SESS-68A0A9F6,button_click,/account,Partner API,Retail,29,88.4,0,2026-03-25T06:00:58
CONT-9CAC470F,SESS-1A97381D,chat_open,/account,IVR,Technology,137,55.2,0,2026-03-23T07:38:53
CONT-009E296B,SESS-907CA20E,chat_close,/faq,IVR,Retail,45,28.8,0,2026-03-27T07:22:42
CONT-8884E329,SESS-D9FDBC72,form_submit,/checkout,Kiosk,Healthcare,59,16.6,0,2026-03-18T17:47:52
CONT-9EA7BD09,SESS-1784E8C7,search,/checkout,IVR,Financial Services,428,2.5,0,2026-03-20T22:42:55
CONT-9EC714AE,SESS-B412E8BA,search,/home,Web,Financial Services,34,62.4,0,2026-03-08T09:01:33
CONT-2C4A3D92,SESS-C8CE71B7,search,/products,Kiosk,Retail,48,93.7,0,2026-03-11T21:24:30
CONT-C47AC390,SESS-C0C6F33D,page_view,/support,Web,Travel,17,33.3,0,2026-03-30T13:23:02
CONT-4EBE0091,SESS-C74090E9,form_submit,/home,Kiosk,Financial Services,14,46.1,0,2026-03-19T19:07:56
CONT-D559FC69,SESS-95C06A3F,search,/checkout,Mobile App,Healthcare,174,93.6,0,2026-03-26T20:24:05
CONT-AC590620,SESS-11D5D169,chat_open,/billing,Partner API,Travel,9,47.9,0,2026-03-30T23:58:07
CONT-6DF3F708,SESS-1EC996A7,chat_open,/orders,Kiosk,Travel,147,49.5,0,2026-03-26T07:30:55
CONT-12DE6B83,SESS-DEE4D94E,form_submit,/billing,Partner API,Financial Services,21,34.2,0,2026-03-12T04:29:35
CONT-8723BBFD,SESS-56D575D6,chat_close,/faq,Web,Technology,78,78.5,0,2026-03-07T03:58:57
CONT-232DFAF1,SESS-FB43EACB,form_submit,/billing,Partner API,Travel,24,51.5,0,2026-03-09T04:37:33
CONT-5B7AAB59,SESS-33AC6C22,page_view,/home,Partner API,Financial Services,39,71.7,0,2026-04-05T07:10:36
