contact_id,session_id,topic_name,confidence_score,response_type,thumbs_up,thumbs_down,escalated_to_agent,business_unit,application_channel,handle_seconds_dur,derived_resolution_score,created_at
CONT-888F6ABC,SESS-0209FE1F,Password Reset,0.5073,FAQ,0,0,0,Financial Services,Web,18,0.2464,2026-03-30T02:11:12
CONT-E697D373,SESS-2B38A433,Billing Inquiry,0.5436,Self-Service,1,0,0,Healthcare,Web,23,0.5766,2026-03-07T07:16:09
CONT-C8F231CA,SESS-5A392276,Password Reset,0.579,Escalation,0,0,0,Healthcare,Web,43,0.328,2026-04-02T07:17:51
CONT-5AF24E05,SESS-6927C415,General Inquiry,0.9283,FAQ,0,0,0,Technology,Kiosk,27,0.4554,2026-03-19T15:18:06
CONT-CCA49F26,SESS-BCB737BE,Returns & Refunds,0.8575,Escalation,0,0,0,Technology,Kiosk,16,0.4731,2026-03-27T21:01:24
CONT-5A7E0D71,SESS-D498F94D,Returns & Refunds,0.8619,Self-Service,0,0,0,Technology,Partner API,62,0.4558,2026-03-19T12:31:12
CONT-79F08FBC,SESS-89B8B2E3,Order Status,1.0,Handoff,0,0,0,Travel,IVR,26,0.525,2026-03-09T16:57:41
CONT-AE525C32,SESS-85711309,Password Reset,0.7323,Handoff,0,0,0,Financial Services,Mobile App,79,0.3416,2026-03-18T14:34:47
CONT-9A746656,SESS-55FFFACC,Order Status,0.8155,Guided Flow,0,0,0,Travel,Web,209,0.372,2026-03-25T21:44:39
CONT-69C669DE,SESS-97D7F045,Order Status,0.6521,Handoff,0,1,0,Retail,Partner API,23,0.093,2026-03-15T07:13:58
CONT-F8EF4966,SESS-50417D11,Billing Inquiry,0.5733,Escalation,0,0,0,Retail,Kiosk,56,0.2594,2026-04-01T21:53:04
CONT-259389CA,SESS-D88BEF5F,Billing Inquiry,0.5339,Free Text,1,0,1,Healthcare,IVR,137,0.406,2026-03-23T07:17:12
CONT-C0E5C31C,SESS-1C1EF7B1,Password Reset,0.3765,FAQ,0,0,1,Retail,Mobile App,30,0.0796,2026-03-17T19:09:58
CONT-D9E83C48,SESS-8B6405FF,Subscription Management,0.6481,FAQ,0,0,0,Healthcare,IVR,49,0.3057,2026-03-14T16:34:40
CONT-0F2D011B,SESS-8E1B1021,Subscription Management,0.5721,Self-Service,0,0,0,Financial Services,Kiosk,86,0.2902,2026-03-09T02:31:33
CONT-CA103FC1,SESS-AB3D251A,General Inquiry,0.431,Handoff,0,0,1,Technology,Web,125,0.1081,2026-03-18T05:27:11
CONT-19C83A7F,SESS-C0A99064,Password Reset,0.4973,Free Text,0,0,0,Retail,Mobile App,100,0.2125,2026-03-31T13:03:42
CONT-805FF2F7,SESS-7D676DA4,Order Status,0.8772,Free Text,0,0,1,Retail,Mobile App,354,0.3071,2026-04-01T00:32:31
CONT-A20359A2,SESS-732F8FA6,Order Status,0.4875,FAQ,0,0,1,Retail,Partner API,57,0.0519,2026-03-26T17:18:11
CONT-BAA6B982,SESS-D282AAED,General Inquiry,0.4726,Escalation,0,0,1,Healthcare,Kiosk,26,0.0956,2026-04-02T13:08:02
CONT-ABBF8FE9,SESS-CD39E2FE,Loyalty Program,0.7891,Free Text,0,0,0,Retail,Partner API,220,0.3527,2026-03-14T17:15:44
CONT-7FEAB1E6,SESS-4FC27325,Subscription Management,0.7421,Guided Flow,0,0,0,Retail,Mobile App,131,0.4097,2026-03-08T15:46:15
CONT-57831F1B,SESS-24EE64E8,Returns & Refunds,0.7978,Guided Flow,0,0,0,Technology,Kiosk,59,0.423,2026-03-27T19:47:09
CONT-3B97C19C,SESS-FAB4F3E3,General Inquiry,1.0,Self-Service,0,0,1,Financial Services,Mobile App,105,0.3563,2026-03-31T23:40:39
CONT-5D729219,SESS-A9604BB4,Billing Inquiry,0.5196,Free Text,0,0,0,Travel,IVR,144,0.2474,2026-03-12T14:29:27
CONT-567D7A8D,SESS-357F8D76,Loyalty Program,0.8241,Free Text,0,0,0,Financial Services,IVR,49,0.3971,2026-04-02T18:15:54
CONT-71D1F155,SESS-17EF5E6C,Account Management,0.6668,Escalation,0,0,0,Retail,Web,37,0.2893,2026-04-02T14:01:17
CONT-985CBFAA,SESS-15DC0FFA,Password Reset,0.8419,Guided Flow,0,0,0,Travel,Web,121,0.4584,2026-04-05T19:41:32
CONT-9DE5BD41,SESS-1B23F40E,Password Reset,0.728,FAQ,0,0,0,Travel,Web,24,0.3171,2026-03-13T22:32:47
CONT-57D6F84D,SESS-D4D1B1E3,Order Status,0.4167,Escalation,1,0,0,Travel,Partner API,97,0.5397,2026-03-20T20:51:44
CONT-CC220CFF,SESS-6D5B274F,General Inquiry,0.709,FAQ,0,0,0,Travel,Partner API,66,0.3935,2026-03-24T14:13:44
CONT-80AD1F63,SESS-E53B77D3,Subscription Management,0.9465,Handoff,1,0,0,Healthcare,Web,116,0.8084,2026-03-15T20:47:45
CONT-49DAFAB8,SESS-310A9E70,Technical Troubleshooting,0.9933,Escalation,0,0,0,Financial Services,IVR,12,0.536,2026-03-23T19:08:28
CONT-03AEE1FE,SESS-B280DE3A,Billing Inquiry,0.8069,Handoff,0,0,0,Financial Services,Partner API,91,0.4385,2026-03-19T13:05:33
CONT-73BF9B72,SESS-71181F2E,Billing Inquiry,0.6687,FAQ,0,0,0,Travel,Kiosk,69,0.3026,2026-03-30T12:42:31
CONT-ADE2530E,SESS-26956A85,Billing Inquiry,0.5499,Free Text,0,0,0,Financial Services,Web,268,0.2831,2026-03-08T02:29:43
CONT-2AD00F24,SESS-29B5EC88,Billing Inquiry,0.4983,Guided Flow,0,0,1,Financial Services,IVR,206,0.1231,2026-03-25T08:45:36
CONT-DE0152C3,SESS-2CAD6320,Technical Troubleshooting,0.7822,Escalation,0,0,0,Healthcare,Web,41,0.3875,2026-03-29T23:38:34
CONT-ADFD0471,SESS-D511199A,Subscription Management,0.6388,Escalation,1,0,0,Financial Services,IVR,26,0.6052,2026-04-01T11:38:33
CONT-F5547A4F,SESS-CEA65797,Loyalty Program,0.8907,Handoff,0,0,0,Technology,Kiosk,544,0.4459,2026-03-07T02:19:20
CONT-62E7784E,SESS-840A782A,Technical Troubleshooting,0.7435,FAQ,0,0,0,Technology,Kiosk,132,0.411,2026-03-10T09:20:36
CONT-AB94D08D,SESS-EAAFFDBE,Loyalty Program,0.8845,Handoff,0,0,1,Retail,Mobile App,67,0.3409,2026-03-27T11:17:48
CONT-FC487FCE,SESS-C53D14BD,Order Status,0.9637,Self-Service,0,0,0,Travel,Web,31,0.4745,2026-03-10T01:48:29
CONT-FF8FA3E1,SESS-04A455E3,Account Management,0.6666,FAQ,0,0,0,Healthcare,Mobile App,50,0.3373,2026-03-20T15:30:45
CONT-63296BDD,SESS-DB1E02CB,Order Status,0.486,Free Text,0,0,0,Technology,IVR,62,0.2343,2026-03-07T15:28:44
CONT-5B7AAB59,SESS-F9B6353E,Loyalty Program,0.8865,Self-Service,0,0,0,Healthcare,Mobile App,112,0.4329,2026-03-09T19:00:24
CONT-D853E394,SESS-D1C78534,Account Management,0.3608,Escalation,0,0,0,Technology,Web,43,0.1494,2026-03-08T23:26:31
CONT-4F553A8C,SESS-FA4524CA,Product Support,0.8406,Escalation,0,0,0,Technology,Kiosk,30,0.4208,2026-03-16T13:43:08
CONT-8E2C9B21,SESS-42FEF7BE,Loyalty Program,0.2701,Guided Flow,0,0,0,Travel,Partner API,111,0.1412,2026-03-10T17:28:46
CONT-5EBC82F9,SESS-5DC2C0FA,Returns & Refunds,0.7772,Free Text,0,0,0,Retail,Mobile App,36,0.341,2026-03-26T19:30:24
CONT-32FD9E47,SESS-7C50828A,Returns & Refunds,0.6979,Escalation,0,0,0,Travel,Kiosk,40,0.3393,2026-03-30T12:49:17
CONT-A3373B10,SESS-0BBF3599,Loyalty Program,0.639,Guided Flow,0,0,0,Healthcare,Partner API,69,0.3358,2026-03-15T14:49:33
CONT-8B8CC16F,SESS-9E67B6B2,Loyalty Program,0.9474,Guided Flow,0,0,0,Travel,Web,48,0.4731,2026-03-27T03:32:41
CONT-B35E4D85,SESS-5C72E33D,Technical Troubleshooting,0.8785,FAQ,0,0,0,Travel,Mobile App,51,0.4121,2026-04-05T20:22:29
CONT-EC3DD941,SESS-A3E63EA9,Technical Troubleshooting,0.9367,Handoff,0,0,1,Financial Services,Mobile App,111,0.3347,2026-04-02T00:56:02
CONT-973417AC,SESS-5BD646D2,Subscription Management,0.5278,Handoff,0,0,0,Financial Services,Mobile App,65,0.2238,2026-04-01T16:20:17
CONT-7D2E8F16,SESS-3E3B5BCF,Subscription Management,0.426,Guided Flow,0,0,0,Travel,IVR,79,0.2283,2026-03-29T17:57:35
CONT-B5C3BAFF,SESS-0A654B6E,Subscription Management,0.2296,FAQ,0,0,0,Technology,Mobile App,114,0.1552,2026-03-18T20:19:56
CONT-45FEA461,SESS-C3D84EFE,Loyalty Program,0.5109,Guided Flow,0,0,0,Technology,Web,45,0.2125,2026-03-23T16:07:35
CONT-E5E6F6FF,SESS-527890E7,Billing Inquiry,0.7165,Guided Flow,0,0,0,Healthcare,Web,33,0.3778,2026-03-27T02:30:10
CONT-0732B7F5,SESS-EEF96620,General Inquiry,0.6305,Free Text,0,0,1,Healthcare,Mobile App,107,0.1211,2026-03-31T13:26:42
CONT-93CF6E61,SESS-C6DC7205,Subscription Management,0.6644,Escalation,0,0,0,Travel,Web,88,0.3302,2026-04-01T19:24:15
CONT-232DFAF1,SESS-5BABBB60,Account Management,0.8619,Guided Flow,1,0,0,Financial Services,Web,105,0.7071,2026-03-12T03:23:17
CONT-CFA13D92,SESS-B4FE4A7A,Returns & Refunds,0.9554,Guided Flow,0,0,0,Financial Services,Partner API,13,0.4712,2026-03-12T08:36:34
CONT-DFBF2D3C,SESS-A06BA5EE,Returns & Refunds,0.6025,Free Text,0,0,0,Financial Services,Web,34,0.3277,2026-03-26T00:09:33
CONT-C9E5A69A,SESS-D60204A0,Billing Inquiry,0.4853,Escalation,0,0,0,Retail,Mobile App,60,0.2737,2026-03-23T23:56:07
CONT-6CD97116,SESS-20D651D7,Account Management,0.8477,Self-Service,0,0,0,Retail,IVR,51,0.4574,2026-03-12T14:16:06
CONT-154579A7,SESS-437FED24,Returns & Refunds,0.8963,Free Text,0,0,0,Healthcare,Partner API,22,0.4808,2026-03-25T22:41:57
CONT-29B1B77D,SESS-E3D93C4D,General Inquiry,0.7161,Free Text,0,0,0,Healthcare,IVR,55,0.3671,2026-03-12T08:09:03
CONT-BC7860A2,SESS-2DCCF441,Account Management,0.8957,Escalation,0,0,0,Retail,Partner API,38,0.4961,2026-03-24T04:33:42
CONT-43BFC92F,SESS-10715FC5,General Inquiry,0.5634,Guided Flow,0,0,1,Healthcare,Kiosk,797,0.0933,2026-03-07T15:27:31
CONT-C77B1809,SESS-877ED51E,Returns & Refunds,0.7733,Handoff,0,0,1,Travel,Mobile App,42,0.2637,2026-03-23T23:05:34
CONT-2E28C7CC,SESS-D3A25937,Password Reset,0.6529,Handoff,0,0,0,Financial Services,Partner API,89,0.2839,2026-03-26T10:23:11
CONT-1FE07571,SESS-E297759A,Returns & Refunds,0.8847,Self-Service,0,0,0,Retail,IVR,14,0.4436,2026-03-30T17:27:00
CONT-CA61BD1C,SESS-EA45CBD8,Account Management,0.9905,Escalation,0,0,0,Healthcare,Partner API,42,0.5325,2026-03-25T15:02:42
CONT-AA75BEEC,SESS-75148D67,Account Management,0.7383,Guided Flow,0,0,0,Financial Services,Mobile App,240,0.3697,2026-03-17T02:07:26
CONT-43347F97,SESS-8172E7B7,General Inquiry,0.6697,Escalation,0,0,0,Healthcare,Mobile App,124,0.3645,2026-03-24T01:29:17
CONT-BCDCA20D,SESS-9AEFB5BC,Password Reset,0.5832,Free Text,0,0,0,Technology,Mobile App,149,0.3383,2026-03-26T03:00:43
CONT-DE0152C3,SESS-DAC0512A,Password Reset,0.6372,Handoff,0,0,0,Financial Services,Web,211,0.2814,2026-04-03T18:05:58
CONT-4210A2E4,SESS-EC971C44,Order Status,0.6664,Escalation,0,0,0,Retail,IVR,28,0.3822,2026-03-09T18:41:47
CONT-B13BC38E,SESS-F3CF6AD8,Technical Troubleshooting,0.2788,Handoff,0,0,0,Travel,Web,186,0.1327,2026-03-13T04:52:27
CONT-CF0B6BFB,SESS-F2B75C29,Loyalty Program,0.5865,Self-Service,0,0,0,Healthcare,Kiosk,69,0.3048,2026-03-11T21:37:16
CONT-55523DCD,SESS-C126C666,Account Management,0.6974,FAQ,0,0,0,Financial Services,Partner API,56,0.3304,2026-03-31T05:08:00
CONT-5CDB1823,SESS-2A021FEA,Order Status,0.469,Free Text,0,0,1,Healthcare,Mobile App,171,0.1308,2026-03-30T04:58:45
CONT-0E4A0BD0,SESS-E2F0B6B1,Order Status,0.4735,Self-Service,0,0,0,Technology,Partner API,71,0.2492,2026-03-26T18:09:15
CONT-7801A083,SESS-DB07BE40,Subscription Management,0.8403,FAQ,0,0,1,Travel,IVR,358,0.2886,2026-03-18T14:01:33
CONT-24B44694,SESS-9108471A,Billing Inquiry,0.5341,FAQ,0,0,0,Healthcare,Partner API,112,0.2263,2026-03-21T16:33:52
CONT-102446FE,SESS-D4AB4CF7,Billing Inquiry,0.6795,Guided Flow,0,0,0,Financial Services,Partner API,319,0.3712,2026-03-28T03:10:34
CONT-B9BA6206,SESS-9FEA4240,Billing Inquiry,0.4309,Escalation,0,0,1,Healthcare,Web,244,0.0634,2026-03-12T19:51:45
CONT-3689B567,SESS-B393CCD7,Product Support,0.8386,Free Text,0,0,0,Retail,IVR,243,0.3832,2026-03-28T01:35:02
CONT-36B48445,SESS-325F37C1,Product Support,0.6348,Self-Service,0,0,0,Retail,Kiosk,109,0.3279,2026-03-27T21:13:09
CONT-0240CD87,SESS-5B9426A9,Product Support,0.4626,FAQ,0,0,1,Financial Services,Partner API,309,0.0482,2026-03-23T11:00:37
CONT-0BBA7594,SESS-0C84D59B,Billing Inquiry,0.6667,Self-Service,0,0,0,Financial Services,Kiosk,84,0.3457,2026-03-27T17:24:35
CONT-9373CFA7,SESS-31780DA6,Subscription Management,0.3624,Self-Service,0,0,0,Travel,Mobile App,13,0.1835,2026-03-24T11:17:23
CONT-41D892D6,SESS-B470BBA8,General Inquiry,0.2977,Self-Service,0,0,0,Retail,Web,290,0.1293,2026-04-02T07:58:43
CONT-44C1677A,SESS-67E24151,Order Status,0.4847,Escalation,0,0,1,Travel,Partner API,85,0.0879,2026-03-08T22:48:16
CONT-57DD96A9,SESS-92F18CE9,Billing Inquiry,0.6245,Free Text,0,0,0,Financial Services,Mobile App,34,0.3192,2026-03-08T03:30:45
CONT-A03C58BE,SESS-0AAB808E,Subscription Management,0.6588,Handoff,0,0,1,Financial Services,Web,180,0.1482,2026-04-01T03:54:42
CONT-54BA6C5D,SESS-D38D0F25,Loyalty Program,0.8536,Escalation,0,0,0,Financial Services,IVR,71,0.3933,2026-03-16T02:26:05
CONT-9D2BB2FA,SESS-D5FDA48B,Account Management,0.6621,Guided Flow,1,0,0,Healthcare,Partner API,88,0.636,2026-03-21T05:31:18
CONT-C82BBCBB,SESS-EE0CDE45,Technical Troubleshooting,0.6535,Guided Flow,0,0,0,Financial Services,Kiosk,84,0.3133,2026-03-20T20:25:59
CONT-480A2359,SESS-6C22AB65,Account Management,0.3929,Escalation,0,0,1,Technology,Web,87,0.0941,2026-03-10T13:36:20
CONT-35D55FC4,SESS-02A23CFB,Product Support,0.5405,FAQ,0,0,0,Retail,IVR,37,0.3126,2026-03-28T11:57:47
CONT-4393E986,SESS-9A86CFEC,Returns & Refunds,0.4744,Escalation,0,0,0,Travel,IVR,37,0.2335,2026-04-01T14:53:22
CONT-9AF2DD9A,SESS-1D99743C,General Inquiry,0.651,Guided Flow,0,0,0,Technology,Mobile App,20,0.3674,2026-03-20T23:29:26
CONT-028535F7,SESS-CD259E87,Product Support,0.795,Free Text,0,0,1,Retail,Partner API,105,0.2138,2026-03-28T05:24:37
CONT-706A4685,SESS-35C9B466,Technical Troubleshooting,0.4657,Escalation,0,0,1,Healthcare,IVR,288,0.0717,2026-03-07T23:07:23
CONT-213C300D,SESS-CE86BAB1,Loyalty Program,0.4947,Free Text,0,0,0,Financial Services,Web,41,0.2807,2026-04-04T11:14:55
CONT-71700017,SESS-5E8DE35E,Password Reset,0.6829,Escalation,0,0,0,Financial Services,Kiosk,24,0.3345,2026-03-31T19:18:33
CONT-B96A98AF,SESS-95BF64BB,Product Support,0.5245,Guided Flow,0,0,0,Technology,Kiosk,55,0.2567,2026-04-04T21:50:25
CONT-95BAA889,SESS-D2075E44,Technical Troubleshooting,0.9257,FAQ,1,0,0,Healthcare,Kiosk,91,0.7857,2026-03-22T18:44:04
CONT-4F38987C,SESS-91F2E8F9,General Inquiry,0.2815,FAQ,0,0,0,Financial Services,IVR,74,0.1514,2026-03-19T17:41:35
CONT-B6EF8E17,SESS-50288E4B,Subscription Management,0.6662,Free Text,0,0,0,Healthcare,IVR,73,0.3676,2026-04-04T12:04:19
CONT-7E8EDD51,SESS-08C30395,Account Management,0.4685,Guided Flow,0,0,1,Retail,Web,44,0.1236,2026-03-14T13:26:10
CONT-6DB8BD3F,SESS-7833C64F,Password Reset,0.7403,Guided Flow,0,0,0,Retail,Kiosk,38,0.3333,2026-03-19T19:14:38
CONT-B642CDE8,SESS-47F099EA,Subscription Management,0.629,Self-Service,0,0,1,Financial Services,Mobile App,205,0.1178,2026-03-24T22:30:58
CONT-53029F07,SESS-30AC3509,Technical Troubleshooting,0.7049,Self-Service,1,0,0,Travel,Kiosk,35,0.689,2026-03-29T03:45:18
CONT-B2DE920C,SESS-86A115E0,Password Reset,0.9842,Free Text,0,0,0,Retail,IVR,134,0.5262,2026-03-15T00:29:17
CONT-EF299D08,SESS-A115C34A,Subscription Management,0.2313,Self-Service,0,0,0,Technology,Mobile App,61,0.1543,2026-03-07T05:59:58
CONT-4DB2D071,SESS-FD995E1D,Loyalty Program,0.6954,Guided Flow,0,1,1,Travel,Web,190,0.0014,2026-03-13T21:58:53
CONT-9098AD68,SESS-DE5437D8,General Inquiry,0.4552,Self-Service,0,0,1,Technology,Kiosk,380,0.0987,2026-03-10T19:09:18
CONT-3E7F88FC,SESS-4C6F22E3,Returns & Refunds,0.7127,Self-Service,0,0,0,Financial Services,Mobile App,474,0.3088,2026-03-09T02:15:02
CONT-B6C8ED99,SESS-5E430B78,Billing Inquiry,0.4604,Self-Service,0,1,1,Financial Services,Web,145,0.0,2026-04-01T19:26:38
CONT-D032E584,SESS-1131C407,Subscription Management,0.5463,Self-Service,0,0,0,Travel,Web,63,0.2974,2026-03-18T17:05:58
CONT-2ED21BFE,SESS-04BD6256,Account Management,0.6024,Self-Service,0,0,0,Healthcare,Mobile App,39,0.278,2026-03-30T15:28:13
CONT-ADA769A0,SESS-A2777344,Product Support,0.7752,Guided Flow,0,0,0,Technology,Kiosk,113,0.3407,2026-03-25T22:29:19
CONT-47E1D74D,SESS-A52E9883,Password Reset,0.826,Guided Flow,0,0,0,Technology,Kiosk,116,0.4179,2026-03-16T00:12:43
CONT-CD8A02FE,SESS-6DBBA263,General Inquiry,1.0,Handoff,0,0,0,Technology,Kiosk,77,0.5071,2026-03-14T10:30:33
CONT-5B9BBA9E,SESS-8A2C9B19,Password Reset,0.7704,Handoff,0,0,0,Healthcare,Partner API,171,0.3456,2026-03-15T00:48:23
CONT-F8790A91,SESS-5D562EB5,Returns & Refunds,0.6819,Free Text,0,0,0,Retail,Mobile App,159,0.3901,2026-03-26T06:11:18
CONT-4275C0C8,SESS-00FF66E4,Returns & Refunds,0.6723,Free Text,0,0,0,Travel,Partner API,49,0.3067,2026-03-30T20:40:05
CONT-A17D4BF7,SESS-B976B877,General Inquiry,0.7339,Handoff,0,0,0,Financial Services,Partner API,32,0.3903,2026-03-30T01:39:02
CONT-05277C3A,SESS-A6DEA542,Technical Troubleshooting,0.7356,FAQ,0,0,1,Healthcare,Web,179,0.2076,2026-04-05T21:30:39
CONT-0F9EB9A3,SESS-CE7101D1,Account Management,0.6297,Self-Service,0,0,0,Retail,Mobile App,33,0.3144,2026-04-03T21:22:10
CONT-AF6E40F4,SESS-7D4A5C25,Password Reset,0.4529,Free Text,0,0,0,Technology,IVR,110,0.1773,2026-03-13T03:31:17
CONT-3414746D,SESS-49023009,General Inquiry,0.6548,Self-Service,1,0,0,Financial Services,Kiosk,114,0.6019,2026-03-15T11:18:37
CONT-7C68A794,SESS-8DC2FB81,Technical Troubleshooting,0.7673,Self-Service,0,0,0,Financial Services,IVR,21,0.424,2026-03-18T02:46:26
CONT-035F8130,SESS-A534106E,Account Management,0.9574,Guided Flow,0,0,0,Retail,Mobile App,94,0.5185,2026-03-26T22:52:55
CONT-093F336F,SESS-6753BBF0,Technical Troubleshooting,0.8533,Self-Service,0,0,0,Retail,Mobile App,88,0.4313,2026-03-19T20:40:09
CONT-DE864653,SESS-F9FB6814,Billing Inquiry,0.4018,Handoff,0,0,1,Retail,Mobile App,65,0.0249,2026-04-04T13:32:19
CONT-C9A5AE2E,SESS-37282C8D,Password Reset,0.6078,FAQ,0,0,0,Healthcare,Mobile App,11,0.344,2026-03-09T22:27:14
CONT-41277815,SESS-6D5FA52C,Returns & Refunds,0.7232,Free Text,0,0,0,Financial Services,Web,92,0.3961,2026-03-29T22:22:43
CONT-168CCE14,SESS-23B5B214,Password Reset,0.6467,FAQ,0,0,0,Travel,IVR,46,0.3227,2026-03-27T03:19:43
CONT-779F6953,SESS-81E3F9D0,General Inquiry,0.9364,Free Text,0,0,0,Technology,Kiosk,75,0.5128,2026-03-23T03:14:20
CONT-D57C3BFD,SESS-F45870EE,General Inquiry,0.4519,Guided Flow,0,0,0,Healthcare,Kiosk,59,0.2014,2026-03-31T14:05:01
CONT-B0B45403,SESS-98598652,Order Status,0.523,Self-Service,0,0,1,Retail,Kiosk,56,0.1089,2026-03-19T04:57:44
CONT-F4EF1E63,SESS-B03CB9F1,Technical Troubleshooting,0.2463,FAQ,0,0,1,Travel,Web,771,0.0,2026-03-12T06:52:41
CONT-2F5B6595,SESS-F5E0DA8A,Returns & Refunds,1.0,Escalation,0,0,0,Technology,Web,141,0.5087,2026-03-30T09:13:41
CONT-D3D95943,SESS-B138A14D,Billing Inquiry,0.6867,FAQ,0,0,0,Healthcare,Mobile App,32,0.3403,2026-04-05T02:12:08
CONT-328F403D,SESS-38385A74,Subscription Management,0.9465,Guided Flow,0,0,0,Travel,Kiosk,25,0.4747,2026-04-03T13:28:39
CONT-689FDEED,SESS-E6405B47,Returns & Refunds,0.6004,Self-Service,0,0,0,Financial Services,Kiosk,100,0.3167,2026-03-21T22:23:19
CONT-F68A3ED3,SESS-7523E589,Loyalty Program,0.7303,FAQ,0,0,0,Travel,Partner API,19,0.385,2026-03-12T23:12:26
CONT-5F7B20CC,SESS-4ADA2E87,Technical Troubleshooting,0.477,Free Text,0,0,1,Financial Services,Mobile App,156,0.1326,2026-04-04T22:57:32
CONT-473D381E,SESS-2A9C4436,Password Reset,0.6689,Self-Service,0,0,0,Retail,Mobile App,44,0.3343,2026-03-27T08:43:44
CONT-37CF04D0,SESS-62D7CEE6,General Inquiry,0.8531,FAQ,0,0,0,Travel,Web,73,0.4652,2026-03-31T20:00:42
CONT-811831CF,SESS-74FBDC35,Billing Inquiry,0.5081,Free Text,0,0,0,Travel,Mobile App,36,0.2343,2026-03-09T09:08:37
CONT-6DC6A2B5,SESS-CDF9C3D1,Subscription Management,0.6812,FAQ,0,0,0,Healthcare,IVR,80,0.2984,2026-03-27T23:37:04
CONT-81C99817,SESS-CF52D71E,Returns & Refunds,0.7945,Free Text,0,0,0,Healthcare,Kiosk,176,0.3637,2026-04-04T18:08:35
CONT-BBD8A2FA,SESS-D4A5F5D2,Billing Inquiry,0.8265,Guided Flow,0,0,0,Travel,Kiosk,32,0.3751,2026-03-18T17:40:31
CONT-3227E46E,SESS-D8277A8C,Technical Troubleshooting,0.6773,Self-Service,0,0,0,Travel,Mobile App,62,0.3402,2026-03-28T10:19:12
CONT-B263CBCD,SESS-CA981C37,Returns & Refunds,0.6589,FAQ,0,0,0,Retail,Mobile App,56,0.331,2026-03-13T09:02:49
CONT-52269E1B,SESS-663258E1,Product Support,0.3064,Escalation,0,0,0,Healthcare,Web,457,0.151,2026-04-04T14:21:37
CONT-B1FF2458,SESS-AD8EF48D,Account Management,0.8183,Handoff,0,0,0,Travel,Web,28,0.38,2026-03-13T02:30:08
CONT-A1B786D4,SESS-1AF117CE,Returns & Refunds,0.405,Self-Service,0,0,0,Retail,Web,34,0.205,2026-03-30T21:33:28
CONT-8B8425FC,SESS-E541535A,Password Reset,0.9715,Free Text,0,0,0,Financial Services,Kiosk,17,0.4412,2026-03-16T01:53:24
CONT-6666074B,SESS-DEDBF2B0,Loyalty Program,0.6409,Guided Flow,0,0,0,Financial Services,Web,19,0.3576,2026-03-21T09:32:36
CONT-12C6D7A6,SESS-8BF2CB19,Product Support,0.6874,Escalation,0,0,0,Retail,Web,182,0.3751,2026-03-24T16:17:26
CONT-BC7860A2,SESS-04FC07B9,Product Support,0.4288,Handoff,0,0,1,Healthcare,Kiosk,53,0.1078,2026-04-02T01:21:20
CONT-82662746,SESS-A034EF4F,Subscription Management,0.4591,Guided Flow,0,0,0,Healthcare,Partner API,169,0.257,2026-03-09T20:57:56
CONT-417EF088,SESS-F70D273E,Product Support,0.4597,Guided Flow,0,0,0,Healthcare,Mobile App,100,0.1902,2026-03-12T21:32:24
CONT-C8A4A595,SESS-2AE48A31,Billing Inquiry,0.6633,Self-Service,0,0,0,Retail,Web,121,0.3005,2026-03-09T16:41:02
CONT-24E4388E,SESS-F13C3231,General Inquiry,0.4536,Guided Flow,0,0,0,Retail,Web,96,0.2231,2026-03-13T08:13:29
CONT-FE768785,SESS-8F5D05E3,Order Status,0.3451,Free Text,1,0,0,Technology,IVR,29,0.4598,2026-03-07T08:32:27
CONT-376F03F7,SESS-F4E7B678,Billing Inquiry,0.9859,Free Text,0,0,0,Financial Services,Mobile App,575,0.5123,2026-04-02T12:20:40
CONT-827F07C7,SESS-107E95D9,Billing Inquiry,0.5461,Guided Flow,0,0,0,Travel,Web,388,0.2502,2026-04-05T05:28:54
CONT-24EEE46A,SESS-B0A7E89A,Subscription Management,0.9031,Handoff,0,0,0,Travel,Web,20,0.4254,2026-03-19T20:54:20
CONT-A11FB10C,SESS-326BC25A,Account Management,0.5151,FAQ,0,0,0,Healthcare,Kiosk,151,0.3014,2026-03-25T15:36:18
CONT-22EBE141,SESS-2CAD3FDF,Order Status,0.5221,FAQ,0,0,1,Technology,Partner API,182,0.1224,2026-04-03T02:37:16
CONT-C7FA579B,SESS-6AF8F72A,General Inquiry,0.7636,FAQ,0,1,0,Retail,Kiosk,27,0.1516,2026-03-25T11:37:33
CONT-87426CF2,SESS-35D0CFED,Product Support,0.573,Escalation,0,0,0,Financial Services,IVR,121,0.2945,2026-03-18T03:34:20
CONT-42BDEFC9,SESS-675C6CD4,General Inquiry,0.8605,Guided Flow,0,0,0,Technology,Kiosk,141,0.4313,2026-03-20T09:36:19
CONT-9DDB27E6,SESS-3921A709,Returns & Refunds,0.6501,Guided Flow,0,0,0,Travel,Kiosk,19,0.3699,2026-03-31T07:57:04
CONT-A76FA04C,SESS-A9E25313,Billing Inquiry,0.6688,FAQ,0,0,0,Technology,Kiosk,162,0.3256,2026-03-20T19:10:47
CONT-A9D75909,SESS-B8126186,Password Reset,0.4745,Free Text,0,0,0,Technology,Kiosk,71,0.2277,2026-03-07T04:07:42
CONT-C77B1809,SESS-968A014D,Subscription Management,0.5247,Free Text,0,0,0,Healthcare,Mobile App,18,0.2237,2026-03-19T10:45:33
